Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
-0.3079383113893233,1,0,0,0,1,0,0.982731671032425
-0.978136529019949,1,0,0,0,1,0,-0.8305957635826181
-0.2680634735644208,1,0,0,0,1,0,0.38530128654208595
-1.1419995418173785,1,0,0,0,1,0,-1.249217758348736
1.1520826373466357,1,0,0,0,1,0,0.3074670463091897
1.2067036416124455,1,0,0,0,1,0,0.43999561751655364
1.2613246458782552,1,0,0,0,1,0,0.30957067442359226
1.1520826373466357,1,0,0,0,1,0,0.29274164950837145
1.2613246458782552,1,0,0,0,1,0,0.5178298577494499
0.4966305861569173,1,0,0,0,1,0,0.6061822385543592
-0.5810433327183726,1,0,0,0,1,0,0.7639543471345543
1.1520826373466357,1,0,0,0,1,0,0.38950854277089114
1.2613246458782552,1,0,0,0,1,0,-0.3488649253844222
0.3327675733594877,1,0,0,0,1,0,0.9301409681723599
1.1520826373466357,1,0,0,0,1,0,0.29905253385157926
1.2613246458782552,1,0,0,0,1,0,-0.2520980321219025
-0.6504105034250898,1,0,0,0,1,0,-0.16374565131699323
0.005041547764628538,1,0,0,0,1,0,-0.6181293240279553
1.2613246458782552,1,0,0,0,1,0,2.3206391517924803
1.2613246458782552,1,0,0,0,1,0,0.4526173862029692
-0.10420046076699119,1,0,0,0,1,0,-0.05435698936805792
1.2613246458782552,1,0,0,0,1,0,1.1194674984685942
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
-1.1966205460831885,1,0,0,1,0,0,-2.1558814756562574
-1.1419995418173785,1,0,0,0,1,0,0.5641096762663071
-0.799527349781612,1,0,0,0,1,0,1.7989393794206348
0.4021347440662049,1,0,0,0,1,0,0.4147520801437224
1.2613246458782552,1,0,0,0,1,0,-1.7751247869493867
1.2613246458782552,1,0,0,0,1,0,2.232286770987571
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
0.005041547764628538,1,0,0,0,1,0,1.1068457297821785
-0.15882146503280106,1,0,0,0,1,0,0.8544103560538663
1.2613246458782552,1,0,0,0,1,0,0.7218817848465023
1.2613246458782552,1,0,0,0,1,0,0.5725241887239175
-1.1419995418173785,1,0,0,0,1,0,-0.3215177598971884
-0.7050315076908996,1,0,0,0,1,0,0.5472806513510864
0.5113767525978247,1,0,0,0,1,0,0.16652396264421532
-0.7050315076908996,1,0,0,0,1,0,-1.5121712726490613
0.0596625520304384,1,0,0,0,1,0,0.3285033274532157
-1.1419995418173785,1,0,0,0,1,0,0.25487634344912463
-1.1419995418173785,1,0,0,0,1,0,0.3242960712244105
1.2613246458782552,1,0,0,0,1,0,2.0703074061785705
-1.1419995418173785,1,0,0,0,1,0,0.3137779306523975
0.11428355629624826,1,0,0,0,1,0,0.4105448239149172
-1.1966205460831885,1,0,0,1,0,0,-2.1558814756562574
-1.1419995418173785,1,0,0,0,1,0,0.8312704467954376
1.1520826373466357,1,0,0,0,1,0,0.580938701181528
1.2613246458782552,1,0,0,0,1,0,0.7176745286176971
1.1520826373466357,1,0,0,0,1,0,0.06134255692408521
-1.181874379642281,1,0,0,0,1,0,-0.32993227235479883
1.2613246458782552,1,0,0,0,1,0,-1.3859535857849052
-1.1419995418173785,1,0,0,0,1,0,0.26539448402113763
-1.1419995418173785,1,0,0,0,1,0,-1.8782025645551141
1.1520826373466357,1,0,0,0,1,0,0.1391767971569815
1.1520826373466357,1,0,0,0,1,0,0.36426500539805995
0.22352556482786798,1,0,0,0,1,0,0.9490736212019834
1.1520826373466357,1,0,0,0,1,0,-0.08591141108409694
-0.3773054820960405,1,0,0,0,1,0,1.1236747546973993
0.9335986202833962,1,0,0,0,1,0,0.28853439327956626
1.1520826373466357,1,0,0,0,1,0,0.9343482244011652
-0.034833290060273976,1,0,0,0,1,0,0.17704210321622835
0.4966305861569173,1,0,0,0,1,0,0.4210629644869302
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
1.1520826373466357,1,0,0,0,1,0,0.6209076353551775
1.1520826373466357,1,0,0,0,1,0,0.580938701181528
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
-0.3773054820960405,1,0,0,0,1,0,0.7934051407361908
0.7697356074859666,1,0,0,0,1,0,0.3348142117964235
0.019787714205535885,1,0,0,0,1,0,0.4084411958005146
-0.6504105034250898,1,0,0,0,1,0,0.24856545910591682
-1.1419995418173785,1,0,0,0,1,0,-1.9539331766736079
1.1520826373466357,1,0,0,0,1,0,-0.3488649253844222
0.38738857762529755,1,0,0,0,1,0,0.9701099023460094
1.2613246458782552,1,0,0,0,1,0,1.8178720324502582
-1.1419995418173785,1,0,0,0,1,0,0.5199334858638525
-1.1272533753764713,1,0,0,0,1,0,0.644047544613606
1.1520826373466357,1,0,0,0,1,0,0.12234777224176067
1.1520826373466357,1,0,0,0,1,0,0.11603688789855286
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
-1.1272533753764713,1,0,0,0,1,0,0.28222350893635845
0.0596625520304384,1,0,0,0,1,0,0.713467272388892
1.1520826373466357,1,0,0,0,1,0,-0.17216016377460364
0.7151146032201567,1,0,0,0,1,0,-0.0417352206816423
1.2613246458782552,1,0,0,0,1,0,0.1475913096145919
-0.5957894991592799,1,0,0,0,1,0,0.29274164950837145
-1.1419995418173785,1,0,0,0,1,0,0.5662133043807097
-1.1419995418173785,1,0,0,0,1,0,0.5956640979823462
-1.1419995418173785,1,0,0,0,1,0,-1.7330522246613345
0.22352556482786798,1,0,0,0,1,0,-0.28154882572353895
-0.6504105034250898,1,0,0,0,1,0,0.29484527762277407
0.7697356074859666,1,0,0,0,1,0,0.7239854129609049
-1.1419995418173785,1,0,0,0,1,0,1.0626695393797239
1.2613246458782552,1,0,0,0,1,0,0.21911466550428038
1.1520826373466357,1,0,0,0,1,0,-0.12377671714334379
-0.19869630285770357,1,0,0,0,1,0,0.040306275780059186
1.0428406288150158,1,0,0,0,1,0,0.46734278300378745
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
0.8789776160175863,1,0,0,0,1,0,0.549384279465489
1.1520826373466357,1,0,0,0,1,0,0.3453323523684365
-1.1419995418173785,1,0,0,0,1,0,1.527571352662699
-1.1272533753764713,1,0,0,0,1,0,0.6377366602703982
-0.5411684948934701,1,0,0,0,1,0,-0.672823655002423
-0.034833290060273976,1,0,0,0,1,0,2.1334162496106486
1.2613246458782552,1,0,0,0,1,0,-0.07118601428327874
1.2613246458782552,1,0,0,0,1,0,-0.19109281680422707
0.6604935989543469,1,0,0,0,1,0,-1.000989640849229
0.27814656909367785,1,0,0,0,1,0,0.3011561619659819
1.2613246458782552,1,0,0,0,1,0,-0.9505025661035665
0.3327675733594877,1,0,0,0,1,0,-0.756968779578527
1.2613246458782552,1,0,0,0,1,0,0.4210629644869302
1.1520826373466357,1,0,0,0,1,0,0.2170110373898778
1.2613246458782552,1,0,0,0,1,0,-0.19530007303303226
1.2613246458782552,1,0,0,0,1,0,0.8270631905666325
-1.1419995418173785,1,0,0,0,1,0,1.0353223738924902
1.1520826373466357,1,0,0,0,1,0,-0.22054361040586348
-0.6902853412499923,1,0,0,0,1,0,0.7218817848465023
-1.1419995418173785,1,0,0,0,1,0,0.8459958435962559
1.1520826373466357,1,0,0,0,1,0,0.010855482178422754
-1.1419995418173785,1,0,0,0,1,0,0.7786797439353725
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
0.7844817739268739,1,0,0,0,1,0,-0.22895812286347392
-1.1272533753764713,1,0,0,0,1,0,0.7239854129609049
-0.48654749062766023,1,0,0,0,1,0,1.1005348454389707
1.1520826373466357,1,0,0,0,1,0,0.7807833720497752
-1.1419995418173785,1,0,0,0,1,0,-0.889497350785891
1.1520826373466357,1,0,0,0,1,0,0.3137779306523975
1.1520826373466357,1,0,0,0,1,0,-1.598420025339568
0.6604935989543469,1,0,0,0,1,0,-0.014388055194408472
0.23827173126877532,1,0,0,0,1,0,0.040306275780059186
-0.2134424692986109,1,0,0,0,1,0,0.2338400623050986
1.2613246458782552,1,0,0,0,1,0,0.4147520801437224
0.16890456056205813,1,0,0,0,1,0,0.3053634181947871
-0.5957894991592799,1,0,0,0,1,0,0.28853439327956626
1.2613246458782552,1,0,0,0,1,0,-0.19109281680422707
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
1.1520826373466357,1,0,0,0,1,0,0.3348142117964235
1.2613246458782552,1,0,0,0,1,0,0.4189593363725276
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
-1.1966205460831885,1,0,0,1,0,0,-2.1558814756562574
1.2613246458782552,1,0,0,0,1,0,1.2204416479599192
-1.1419995418173785,1,0,0,0,1,0,0.8354777030242428
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
1.1520826373466357,1,0,0,0,1,0,0.08868972241131903
1.1520826373466357,1,0,0,0,1,0,0.9785244148036198
1.1520826373466357,1,0,0,0,1,0,0.4000266833429042
1.2613246458782552,1,0,0,0,1,0,1.0374260020068926
-0.15882146503280106,1,0,0,0,1,0,-1.804575580551023
1.2613246458782552,1,0,0,0,1,0,0.10341511921213725
1.1520826373466357,1,0,0,0,1,0,-0.033320708224031895
1.2613246458782552,1,0,0,0,1,0,0.44630650185976145
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
0.44200958189110745,1,0,0,0,1,0,1.052151398807711
1.1520826373466357,1,0,0,0,1,0,0.3242960712244105
